5,-15420,1536,-4472,-54,158,-61
8,-15516,1524,-4512,-49,142,-65
11,-15432,1500,-4448,-40,156,-50
16,-15504,1480,-4476,-9,145,-42
24,-15476,1492,-4516,9,159,-53
32,-15448,1528,-4328,29,136,-54
41,-15328,1552,-4360,0,151,-40
50,-15304,1552,-4576,32,130,-53
58,-15476,1468,-4520,-7,145,-60
67,-15400,1648,-4300,-9,160,-74
75,-15376,1532,-4400,-11,155,-54
84,-15488,1524,-4504,-4,140,-63
93,-15420,1568,-4520,-4,156,-48
101,-15444,1560,-4324,13,153,-63
110,-15484,1636,-4476,12,142,-37
119,-15356,1540,-4288,43,149,-60
128,-15380,1560,-4404,24,156,-44
137,-15344,1612,-4452,15,147,-41
146,-15392,1496,-4476,62,172,-51
154,-15400,1552,-4436,31,136,-36
163,-15480,1712,-4592,-17,151,-30
173,-15328,1476,-4308,-10,148,-51
182,-15392,1584,-4380,-46,132,-61
191,-15356,1624,-4540,-67,166,-17
199,-15360,1512,-4464,-30,128,-47
208,-15428,1592,-4560,-41,165,-29
218,-15352,1560,-4368,-18,148,-18
227,-15524,1576,-4592,-14,164,-2
236,-15404,1504,-4624,-8,160,-28
244,-15328,1544,-4308,21,144,4
253,-15372,1500,-4432,34,159,4
262,-15396,1552,-4448,0,142,-5
270,-15424,1540,-4532,-4,143,16
278,-15360,1492,-4484,12,146,-35
287,-15460,1596,-4440,23,150,-7
295,-15428,1588,-4608,26,135,12
305,-15448,1644,-4612,29,160,9
313,-15352,1620,-4408,56,141,-6
321,-15440,1684,-4444,49,156,-17
330,-15280,1632,-4524,26,134,-29
338,-15476,1620,-4388,-2,165,-27
348,-15356,1600,-4516,34,152,-32
357,-15228,1592,-4328,22,143,-47
365,-15404,1648,-4532,39,132,-45
374,-15440,1636,-4356,40,142,-17
382,-15396,1612,-4360,6,164,-54
392,-15320,1580,-4524,17,158,-47
400,-15388,1632,-4408,2,128,-43
409,-15388,1708,-4524,24,153,-37
417,-15392,1536,-4448,42,143,-47
427,-15424,1616,-4568,51,128,-50
436,-15464,1576,-4488,37,121,-71
444,-15372,1564,-4528,40,124,-53
453,-15384,1644,-4352,23,126,-38
462,-15420,1576,-4536,19,152,-72
