1599,-18544,-1320,-4356,6126,6825,-8283
1609,-14260,-3548,-15328,8730,5599,-8787
1620,-14072,-7036,-15524,8200,3239,-6660
1631,-15520,-1724,-10060,5945,1942,-4760
1642,-15684,2600,-2728,4837,1691,-5574
1652,-16056,4160,-1308,2613,2089,-6647
1662,-15708,4856,-4024,-1626,2101,-7122
1674,-14564,4072,-3308,-6306,2204,-7728
1684,-14544,488,-2984,-8840,2085,-8263
1694,-15500,-2812,-1812,-9224,2190,-8470
1705,-16260,-4944,-2912,-7650,2347,-8214
1717,-16024,-5704,-4040,-4945,2511,-7751
1727,-15712,-5724,-5020,-2049,2266,-7165
1738,-15484,-4188,-4588,21,2080,-6642
1748,-15220,-2148,-4608,711,2018,-6412
1759,-14932,-720,-4588,740,2038,-6544
1769,-14552,-60,-3372,-115,2200,-6929
1779,-14760,-32,-2704,-545,2432,-7398
1789,-14892,-572,-2428,-831,2736,-7899
1800,-14992,-1936,-2012,-342,3087,-8234
1810,-14360,-3116,-812,4,4113,-8706
1820,-14736,80,-1748,2346,4831,-8347
1829,-14420,-736,-4336,3051,4693,-8417
1841,-15612,-1748,-5216,3549,4656,-8991
1851,-15796,-408,-5356,3404,4686,-9343
1861,-14880,1560,-5680,2630,4854,-10292
1872,-15380,-508,-8272,1929,4456,-10978
1883,-15276,-2728,-6184,878,4470,-11252
1893,-15792,-5116,-6504,856,4318,-11439
1904,-16288,-7568,-6100,1521,4169,-11298
1914,-16420,-7572,-4956,3133,4113,-11091
1926,-16900,-7568,-5260,3854,4029,-10841
1937,-17984,-5996,-4000,4091,3810,-10716
1947,-18364,-5072,-4088,4551,3929,-10884
1958,-19832,-3944,-3180,4813,3600,-11015
1970,-19592,-4760,-3180,3991,3493,-11598
1980,-19540,-4288,-4008,3488,3356,-12414
1991,-19240,-3432,-5628,2968,2987,-13090
2002,-18648,-2768,-5136,2877,2976,-13817
2013,-18080,-4080,-6160,3255,2967,-14395
2024,-17332,-5116,-6136,3528,2951,-14614
2035,-15068,-7828,-6316,3405,2851,-14481
2045,-12960,-11032,-6076,3705,2613,-13686
2057,-12008,-12144,-5708,4018,2235,-12370
2068,-13256,-10548,-5916,4448,1779,-11308
2079,-14848,-10056,-5740,5772,1766,-10204
2091,-19040,-8284,-8976,6807,1076,-9281
2101,-23128,-5512,-9952,6544,731,-8365
2112,-23084,-4928,-8420,7916,1401,-8424
2122,-21504,-5040,-8124,11931,2645,-8755
2134,-20576,-3612,-9032,16512,3587,-8691
2144,-20276,-1768,-8488,21277,4352,-8321
2155,-20816,1376,-8084,24421,4458,-7733
2165,-20264,4632,-6136,25063,4368,-6796
2177,-18204,6600,-4664,21636,4270,-6771
2187,-16396,3816,-4752,17439,3115,-8642
2198,-15900,444,-6908,8374,2034,-11630
2208,-16564,-4896,-11560,3725,3086,-13365
2220,-17644,-9176,-8796,1665,4830,-13615
2230,-16236,-12316,-7500,5667,6202,-10937
2241,-14836,-8564,-7496,8924,6512,-5982
2252,-13492,-516,-2692,10100,5775,-1908
2263,-11792,4952,-1592,10515,5319,728
2273,-11492,5548,-1868,8283,4138,2378
2283,-11552,5520,-2460,5187,3031,4682
2293,-12020,1588,1052,3324,2371,7205
2304,-11176,32,-224,-3209,2037,8808
2313,-11340,-2932,-572,-6761,1962,11357
2323,-11048,-3204,-924,-10710,1757,14307
2334,-11228,-4044,-916,-13079,1266,17261
