4770,16344,-1316,-5644,-1545,-499,-669,0.08
4816,16308,-1120,-5956,-2279,-48,-1046,0.06
4864,16128,-2160,-5304,-1567,37,-1707,0.13
4910,16240,-788,-5680,-957,80,-2295,0.05
4953,16460,8,-5500,-1839,263,-2427,-0.00
4997,16340,-248,-5596,-1381,442,-2688,0.01
5043,16224,-732,-5260,-1313,773,-3168,0.04
5088,16568,1152,-5300,-366,977,-3904,-0.07
5134,16456,644,-5604,-776,1408,-4231,-0.04
5180,15940,624,-5708,-820,2221,-4852,-0.04
5225,16384,356,-5060,-1225,2808,-6405,-0.02
5272,16704,2784,-5104,-2653,2835,-7229,-0.16
5320,17700,5164,-3676,-4924,2348,-6563,-0.28
5368,18120,4320,-3616,-6191,2014,-6046,-0.23
5415,17772,3596,-3040,-4568,1992,-6618,-0.20
5464,18256,2780,-3204,-4109,1963,-7843,-0.15
5512,18044,4820,-3384,-4159,1763,-8696,-0.26
5559,17104,4140,-2844,-4791,2287,-8423,-0.23
5607,13992,3752,-3696,-3657,1368,-6074,-0.25
5655,12752,-300,-2784,-6078,307,1468,0.02
5700,12300,-552,-1284,-3829,-748,7911,0.04
5745,14196,-612,-696,1751,-2215,12997,0.04
5791,16684,1632,-1624,5262,-2579,17068,-0.10
5839,17416,2676,-3080,4461,-2244,20898,-0.15
5886,18612,3092,-3312,3201,-3104,22448,-0.16
5935,20876,1960,-2500,6114,-3951,20372,-0.09
5983,20168,5424,-1768,11120,-2424,11648,-0.26
6032,17200,9652,-4744,6061,-1021,2306,-0.50
6078,19672,7812,-3496,644,-19,-6041,-0.37
6123,15216,-12024,-776,1028,390,-3693,0.67
6169,17304,-352,-6432,10619,-4170,-6596,0.02
6216,20220,5880,-4132,-1388,-1831,-3916,-0.28
6265,16292,-3040,-2600,-2576,-1721,-2577,0.18
6315,16196,-1108,-3740,2479,-2629,-3284,0.07
6362,16404,-1328,-3696,-545,-1858,-2544,0.08
6410,16736,-624,-3728,2550,-2608,-2807,0.04
6457,16088,984,-6048,-1059,-1948,-1342,-0.06
6505,16328,-1252,-5324,-1651,-1688,-978,0.07
6552,16424,-96,-5864,-2175,-899,-796,0.01
6597,16388,-932,-5392,-2081,-432,-1479,0.05
6644,16456,-244,-5348,-955,-190,-2628,0.01
6689,16324,-932,-5060,-1074,235,-3348,0.05
6735,16408,2136,-5656,-688,440,-3197,-0.12
6781,16432,520,-5084,-705,474,-2866,-0.03
6825,16700,660,-5096,-948,532,-2834,-0.04
6871,16568,1372,-5404,-1557,998,-3168,-0.08
6918,16476,2360,-5652,-2633,1597,-3179,-0.13
6966,17084,1920,-5720,-3039,1939,-3202,-0.11
7013,17608,1692,-7008,-3808,2199,-3881,-0.09
7061,19156,668,-4652,-7707,2292,-5577,-0.03
7108,18632,1576,-2344,-7662,2487,-7986,-0.08
7155,17912,3956,-3484,-8855,2312,-8401,-0.21
7203,15680,4724,-3776,-6704,1805,-7665,-0.28
7251,14856,3260,-4872,-8761,1670,-5678,-0.21
7300,12256,-2024,-4024,-8929,958,717,0.16
7344,13260,-1624,-2976,-5231,-1181,6368,0.12
7392,15240,-844,-2140,620,-3479,10128,0.05
7438,16556,-4,-2192,4588,-4370,12584,0.00
7482,18272,1888,-2968,6821,-4609,13959,-0.10
7530,18588,1872,-2756,3693,-3630,14790,-0.10
7578,18828,228,-2636,5244,-3558,13680,-0.01
7624,19116,1132,-2748,8407,-3026,11637,-0.06
7672,18000,3268,-3544,8889,-2287,9115,-0.18
7719,16832,3052,-4172,4173,-1142,7159,-0.17
7767,16336,2312,-3632,455,-952,4210,-0.14
7811,15972,1364,-2820,1451,-897,821,-0.08
7856,19212,1252,-3368,4898,-732,-3791,-0.06
