2309,-17100,-6480,-5628,7823,-1288,-11575
2320,-15336,-5684,-4700,7267,-817,-11397
2330,-13196,-6180,-3552,6287,-60,-11356
2341,-10060,-8116,-1932,4851,1280,-11543
2352,-12440,-10764,-4192,3763,2229,-10623
2363,-12188,-12156,-4160,2174,2574,-9243
2374,-12624,-11612,-3796,2900,2510,-7843
2385,-11844,-9280,-3484,3961,2325,-5986
2396,-10112,-7376,-2224,5320,2060,-4021
2407,-10068,-6132,-2640,5822,1614,-1752
2417,-9676,-3764,-2696,4651,1325,715
2427,-9836,-3116,-1900,2819,1290,2938
2437,-8864,-2396,-1096,679,1197,4947
2447,-9308,-2852,-320,-890,1515,6669
2457,-9004,-4080,-28,-2247,1983,8474
2466,-9116,-4988,-304,-3452,2218,10460
2478,-9648,-5456,-784,-4798,2294,12535
2488,-10084,-5588,-1216,-5884,2150,14536
2498,-10152,-5912,-1136,-6823,1770,16520
2509,-10340,-6660,-1236,-7772,1401,18420
2521,-10264,-7016,-1392,-8420,973,20125
2531,-10288,-6868,-1112,-8581,645,21664
2542,-10428,-6764,-880,-8653,540,22853
2552,-10976,-7068,-996,-8647,706,23888
2563,-11836,-8112,-1580,-8513,895,24880
2573,-12628,-8612,-2072,-8280,917,25906
2584,-12908,-8800,-2840,-7274,636,26683
2594,-13336,-9216,-3084,-5768,173,27267
2606,-14060,-9416,-3016,-4205,-172,27863
2616,-15180,-9180,-3484,-3040,-473,28419
2627,-15548,-7996,-3544,-2075,-648,28852
2638,-15932,-7336,-4096,-1932,-522,29112
2649,-16096,-6480,-3692,-2202,-384,29264
2660,-16460,-5608,-3528,-2623,49,29022
2670,-16816,-5292,-4040,-3054,560,28592
2680,-17116,-5196,-4072,-3605,1013,28146
2692,-17456,-5136,-4088,-4056,1478,27521
2703,-17596,-4864,-4004,-4398,1832,26815
2713,-17896,-4328,-4244,-4245,2080,25881
2724,-18112,-4068,-4640,-3893,2195,24922
2736,-17828,-3404,-4896,-3402,2204,23996
2746,-16904,-3112,-4156,-2879,2184,22960
2757,-16368,-2000,-3868,-2307,2247,21578
2768,-16268,-2188,-4604,-1629,2045,20239
2779,-16624,-984,-4732,-1879,2054,18890
2790,-16384,-508,-4872,-1904,2158,17288
2800,-15708,-688,-4556,-1985,2221,15709
2811,-15376,-876,-4524,-2267,2398,14135
2822,-15556,-1044,-5636,-2397,2293,12412
2833,-15272,-684,-5348,-1703,1902,10256
2843,-14952,192,-4836,-1163,1591,7957
2853,-14704,416,-4844,-975,1396,5677
2864,-14184,684,-4960,-657,1185,3318
2873,-13772,996,-5036,-431,1076,747
2883,-13372,616,-4444,-500,1161,-1894
2893,-12864,404,-4680,-1084,1281,-4530
2904,-12664,452,-4340,-2317,1433,-7079
2914,-12600,300,-4480,-3603,1458,-9400
2924,-14008,508,-6004,-4919,1942,-11028
2934,-11860,704,-4472,-6053,1099,-12654
2946,-14064,-1620,-4648,-5461,1169,-14086
2957,-19048,4956,-7596,-3384,745,-10638
2967,-22552,14976,-1856,-2913,-1871,-6408
2978,-22296,25000,1708,-2743,-1974,-5379
2990,-20392,13220,5924,-7348,-765,-9120
3000,-20104,-156,5400,-9949,1382,-14044
3011,-22056,-11964,1580,-7723,3642,-15797
3022,-20352,-9864,-3228,-3935,4696,-13700
3033,-15100,-6064,-6176,-3048,5364,-11608
