6888,7896,-4020,-1736,-17907,-1280,11743,0.46
6937,9788,-3256,-948,3164,-9599,16902,0.32
6983,17412,932,-656,15376,-13097,22062,-0.05
7031,18048,7532,-5656,8921,-8860,28070,-0.38
7078,21156,4596,-3596,9262,-10190,29145,-0.21
7128,23644,6240,-3848,8851,-8252,29547,-0.25
7176,24840,6244,-5112,11089,-7348,22568,-0.24
7224,21456,15136,-5748,8462,-3458,8053,-0.60
7272,17756,13528,-5012,3186,-824,-11751,-0.63
7321,30432,-32768,22880,-4383,14116,-8289,0.71
7371,14440,12508,-13308,28669,-8537,-21816,-0.57
7422,16776,13280,-6440,-16602,1445,-14455,-0.64
7474,18200,-15724,-2348,-1983,-857,-10029,0.71
7524,15332,14000,-10152,-6369,-561,-5098,-0.65
7574,17408,-5200,-5060,-3604,-6,-4511,0.28
7619,16176,1108,-6448,-4414,45,-4747,-0.06
7665,16392,396,-6696,-3117,276,-5570,-0.02
7711,16320,3012,-6476,-4464,211,-5449,-0.17
7757,17120,2164,-4672,-4239,7,-5781,-0.12
7802,17592,1572,-5512,-3094,773,-7437,-0.09
7849,17216,3220,-8356,-2996,1472,-8686,-0.17
7898,18504,3556,-6068,-5007,2625,-10254,-0.18
7946,18500,5132,-5968,-9972,3489,-10998,-0.26
7995,22624,288,-5176,-8082,4226,-11210,-0.01
8043,21884,-4168,-7964,-9443,5062,-10803,0.18
8091,15456,-956,-8508,-6684,5288,-9285,0.05
8138,16056,-2980,-6664,-19594,1607,6358,0.17
8186,13576,-7764,-2324,-14098,-3567,11991,0.51
8237,15424,-2148,92,8038,-10298,15575,0.14
8282,17664,1860,-3100,15470,-10179,20551,-0.10
8332,19056,3704,-5016,10195,-8457,27918,-0.19
8381,21612,3940,-4164,8591,-7982,32101,-0.18
8429,26408,8708,-4044,11801,-8155,30562,-0.32
8477,24728,13200,-5316,10169,-6198,19489,-0.48
8527,17896,17120,-7744,1113,-2713,287,-0.72
8574,19028,7252,-1628,2260,1296,-15820,-0.36
8622,27552,-32768,14616,8724,8085,-8804,0.81
8670,14944,18008,-6992,28214,-9386,-25691,-0.83
8721,15600,8000,-10808,-7089,-3091,-16108,-0.40
8772,20896,-14168,684,-10873,-1505,-9385,0.60
8820,14356,16344,-11352,-603,-804,-8314,-0.73
8869,19184,-6672,-3656,-5224,-163,-5716,0.33
8918,15972,2948,-6192,-3964,-484,-5473,-0.17
8966,16128,1728,-5948,-2197,-286,-4815,-0.10
9013,16624,2072,-6128,-4131,-241,-4667,-0.12
9061,17264,2100,-6476,-5511,-228,-5631,-0.11
9109,16724,2880,-7332,-7097,490,-6789,-0.16
9155,18272,1904,-4504,-6940,1987,-8518,-0.10
9203,18676,2900,-4904,-4018,3619,-11647,-0.15
9252,18580,7504,-6112,-9228,4537,-12959,-0.37
9302,28760,3140,-8916,-17005,4614,-14610,-0.10
9351,25068,-19992,-10120,-21410,9658,-9590,0.64
9402,10100,6496,-11180,17290,-3457,-17516,-0.41
9453,5896,584,-2800,-9692,183,8991,-0.09
9497,10196,-2232,296,2046,-3206,16558,0.22
9542,14028,5820,-156,14602,-6485,22217,-0.39
9590,16744,9216,-3664,9239,-3782,28035,-0.49
9638,18708,6540,-4444,7012,-5045,29840,-0.33
9686,22460,6120,-3812,7407,-5526,29038,-0.26
9734,23720,5460,-4716,8343,-5142,23348,-0.22
9782,20056,8324,-4616,1889,-3446,14527,-0.38
9830,17808,1632,-2304,-546,-1122,5972,-0.09
9876,15084,-684,-2428,4560,-850,1634,0.04
9921,15184,644,-5448,4620,-987,584,-0.04
9965,14396,1272,-4580,4230,-756,-3525,-0.08
10011,17168,-21292,-17640,23640,-1898,-9534,0.71
10063,9616,-5480,-15636,23408,-5544,-10821,0.29
10115,10416,14012,-6968,-10072,5421,-7043,-0.84
10166,20972,-9556,-1448,4963,-1663,-6552,0.43
10214,15556,-4012,-6328,-1847,-1687,-4468,0.23
10264,16188,-2748,-3840,555,-909,-5363,0.16
10311,16188,-1364,-5384,546,-877,-4364,0.08
10358,16788,-788,-5200,-930,-475,-2074,0.04
10404,15820,-1928,-5324,-2353,-65,-873,0.11
10451,16132,-2388,-5964,-1174,42,-1229,0.14
10499,16892,-3576,-5872,-783,613,-1155,0.20
10545,16248,-2588,-5876,-1176,1082,-394,0.15
10593,16376,-984,-4800,-1007,1373,410,0.06
10639,15836,-1184,-5432,-1102,1993,1471,0.07
10686,11696,-4040,-4504,1435,3227,-582,0.31
10733,18328,-4132,-5756,8601,1948,-4584,0.21
10781,16916,-4572,-5348,4987,221,-1126,0.25
10828,16856,-4800,-6940,-57,-2200,3879,0.26
10874,17844,-5020,-2192,-7181,-1737,6779,0.27
10924,12936,-2152,-244,1644,-1183,3708,0.16
10971,13460,-360,-6016,1854,-888,903,0.02
11015,10792,1592,-6104,-794,-2389,-1953,-0.13
11064,11488,-30480,-29748,18148,-7933,-3589,0.76
11116,8464,-8508,-26068,-15052,-6250,-9314,0.30
11167,18684,-3292,-6156,-4264,357,-2382,0.17
11214,15592,2252,-7396,962,291,-3632,-0.13
11260,16376,-2280,-5920,-2535,222,-753,0.13
11308,17740,-2612,-6568,-4520,172,-154,0.14
11354,21312,-2108,-6700,-4996,987,-1033,0.09
11402,19088,-2520,-6668,-4321,2338,-1000,0.12
11451,16276,-5496,64,812,3778,-2285,0.33
